ID	RPM	RPM
EfM3.070760	59.9098151485	148.635034929
EfM3.017090	81.8615031418	33.0300077621
EfM3.024010	81.8615031418	33.0300077621
EfM3.064710	81.8615031418	33.0300077621
EfM3.072840	81.8615031418	33.0300077621
EfM3.077780	81.8615031418	33.0300077621
EfM3.003280	204.425094438	82.5750194051
EfM3.020040	122.563591296	49.5450116431
EfM3.081560	122.563591296	49.5450116431
EfM3.000800	40.7020881543	16.515003881
EfM3.006490	40.7020881543	16.515003881
EfM3.015480	162.808352617	66.0600155241
EfM3.039530	40.7020881543	16.515003881
EfM3.055110	81.4041763086	33.0300077621
EfM3.061230	40.7020881543	16.515003881
EfM3.063940	40.7020881543	16.515003881
EfM3.065590	40.7020881543	16.515003881
EfM3.065910	81.4041763086	33.0300077621
EfM3.069190	162.808352617	66.0600155241
EfM3.072330	81.4041763086	33.0300077621
EfM3.073880	40.7020881543	16.515003881
EfM3.078710	40.7020881543	16.515003881
EfM3.080030	203.510440772	82.5750194051
EfM3.063620	20.1223806606	49.5450116431
EfM3.074760	20.1223806606	49.5450116431
EfM3.001150	243.755202093	99.0900232862
EfM3.037780	121.64893763	49.5450116431
EfM3.079280	121.64893763	49.5450116431
EfM3.001540	80.9468494754	33.0300077621
EfM3.026150	80.9468494754	33.0300077621
EfM3.029180	80.9468494754	33.0300077621
EfM3.031920	80.9468494754	33.0300077621
EfM3.081830	80.9468494754	33.0300077621
EfM3.003090	26.9822831585	66.0600155241
EfM3.000720	121.191610797	49.5450116431
EfM3.003230	121.191610797	49.5450116431
EfM3.006940	121.191610797	49.5450116431
EfM3.004440	161.436372118	66.0600155241
EfM3.056420	161.436372118	66.0600155241
EfM3.035780	201.681133439	82.5750194051
EfM3.054010	33.8421856564	82.5750194051
EfM3.068590	33.8421856564	82.5750194051
EfM3.000840	40.2447613211	16.515003881
EfM3.015650	40.2447613211	16.515003881
EfM3.017850	160.979045285	66.0600155241
EfM3.023270	40.2447613211	16.515003881
EfM3.025970	321.958090569	132.120031048
EfM3.027660	40.2447613211	16.515003881
EfM3.033460	40.2447613211	16.515003881
EfM3.037790	40.2447613211	16.515003881
EfM3.043470	80.4895226423	33.0300077621
EfM3.044430	80.4895226423	33.0300077621
EfM3.048930	40.2447613211	16.515003881
EfM3.049450	80.4895226423	33.0300077621
EfM3.049970	40.2447613211	16.515003881
EfM3.055800	40.2447613211	16.515003881
EfM3.058790	40.2447613211	16.515003881
EfM3.073040	40.2447613211	16.515003881
EfM3.075770	40.2447613211	16.515003881
EfM3.080680	40.2447613211	16.515003881
EfM3.082320	40.2447613211	16.515003881
EfM3.047890	281.256002415	115.605027167
EfM3.007020	160.521718451	66.0600155241
EfM3.034920	120.27695713	49.5450116431
EfM3.060360	120.27695713	49.5450116431
EfM3.063720	240.55391426	99.0900232862
EfM3.072350	200.309152939	82.5750194051
EfM3.001530	80.0321958091	33.0300077621
EfM3.025400	80.0321958091	33.0300077621
EfM3.027070	80.0321958091	33.0300077621
EfM3.039940	80.0321958091	33.0300077621
EfM3.045750	80.0321958091	33.0300077621
EfM3.050270	80.0321958091	33.0300077621
EfM3.076790	80.0321958091	33.0300077621
EfM3.078310	160.064391618	66.0600155241
EfM3.016020	199.851826106	82.5750194051
EfM3.053810	199.851826106	82.5750194051
EfM3.006050	119.819630297	49.5450116431
EfM3.003690	39.7874344879	16.515003881
EfM3.006110	39.7874344879	16.515003881
EfM3.018990	39.7874344879	16.515003881
EfM3.025930	39.7874344879	16.515003881
EfM3.029730	119.362303464	49.5450116431
EfM3.043800	39.7874344879	16.515003881
EfM3.044250	39.7874344879	16.515003881
EfM3.082490	39.7874344879	16.515003881
EfM3.001420	6.85990249792	16.515003881
EfM3.002260	6.85990249792	16.515003881
EfM3.009330	13.7198049958	33.0300077621
EfM3.010410	13.7198049958	33.0300077621
EfM3.022770	13.7198049958	33.0300077621
EfM3.025740	6.85990249792	16.515003881
EfM3.034220	6.85990249792	16.515003881
EfM3.037080	6.85990249792	16.515003881
EfM3.042030	6.85990249792	16.515003881
EfM3.045560	6.85990249792	16.515003881
EfM3.050940	6.85990249792	16.515003881
EfM3.052680	6.85990249792	16.515003881
EfM3.054850	6.85990249792	16.515003881
EfM3.068680	13.7198049958	33.0300077621
EfM3.071240	6.85990249792	16.515003881
EfM3.081730	6.85990249792	16.515003881
EfM3.045900	20.5797074938	49.5450116431
EfM3.080900	20.5797074938	49.5450116431
EfM3.068200	34.2995124896	82.5750194051
EfM3.071930	238.267280094	99.0900232862
EfM3.013220	118.904976631	49.5450116431
EfM3.009730	79.1175421427	33.0300077621
EfM3.039520	79.1175421427	33.0300077621
EfM3.078080	79.1175421427	33.0300077621
EfM3.029780	118.447649797	49.5450116431
EfM3.003300	39.3301076547	16.515003881
EfM3.007810	39.3301076547	16.515003881
EfM3.011460	39.3301076547	16.515003881
EfM3.013270	39.3301076547	16.515003881
EfM3.017630	39.3301076547	16.515003881
EfM3.018080	78.6602153095	33.0300077621
EfM3.018490	39.3301076547	16.515003881
EfM3.021830	117.990322964	49.5450116431
EfM3.036120	157.320430619	66.0600155241
EfM3.039820	39.3301076547	16.515003881
EfM3.039980	39.3301076547	16.515003881
EfM3.040430	78.6602153095	33.0300077621
EfM3.040970	39.3301076547	16.515003881
EfM3.046790	117.990322964	49.5450116431
EfM3.052980	39.3301076547	16.515003881
EfM3.057800	39.3301076547	16.515003881
EfM3.058230	39.3301076547	16.515003881
EfM3.061860	39.3301076547	16.515003881
EfM3.065080	39.3301076547	16.515003881
EfM3.067080	39.3301076547	16.515003881
EfM3.071470	78.6602153095	33.0300077621
EfM3.074520	78.6602153095	33.0300077621
EfM3.075620	78.6602153095	33.0300077621
EfM3.015300	314.183534405	132.120031048
EfM3.014030	156.863103786	66.0600155241
EfM3.038850	117.532996131	49.5450116431
EfM3.069400	117.532996131	49.5450116431
EfM3.079450	117.532996131	49.5450116431
EfM3.078680	27.8969368249	66.0600155241
EfM3.005240	234.608665429	99.0900232862
EfM3.013420	78.2028884763	33.0300077621
EfM3.014240	156.405776953	66.0600155241
EfM3.018780	78.2028884763	33.0300077621
EfM3.020710	78.2028884763	33.0300077621
EfM3.022850	78.2028884763	33.0300077621
EfM3.027120	78.2028884763	33.0300077621
EfM3.031560	78.2028884763	33.0300077621
EfM3.045430	234.608665429	99.0900232862
EfM3.046860	78.2028884763	33.0300077621
EfM3.056270	78.2028884763	33.0300077621
EfM3.065640	312.811553905	132.120031048
EfM3.072980	78.2028884763	33.0300077621
EfM3.045990	234.151338596	99.0900232862
EfM3.018840	21.037034327	49.5450116431
EfM3.031940	21.037034327	49.5450116431
EfM3.035010	21.037034327	49.5450116431
EfM3.067190	272.109465751	115.605027167
EfM3.015160	38.8727808215	16.515003881
EfM3.015290	38.8727808215	16.515003881
EfM3.016480	38.8727808215	16.515003881
EfM3.023580	38.8727808215	16.515003881
EfM3.024300	38.8727808215	16.515003881
EfM3.035110	38.8727808215	16.515003881
EfM3.070850	194.363904108	82.5750194051
EfM3.071480	38.8727808215	16.515003881
EfM3.075070	38.8727808215	16.515003881
EfM3.078210	38.8727808215	16.515003881
EfM3.043770	193.906577275	82.5750194051
EfM3.008910	310.067592906	132.120031048
EfM3.053160	116.161015631	49.5450116431
EfM3.065630	309.610266073	132.120031048
EfM3.065180	77.2882348099	33.0300077621
EfM3.044260	347.568393228	148.635034929
EfM3.053580	270.280158418	115.605027167
EfM3.017170	115.703688798	49.5450116431
EfM3.045180	115.703688798	49.5450116431
EfM3.004540	154.119142787	66.0600155241
EfM3.007990	154.119142787	66.0600155241
EfM3.055620	192.534596775	82.5750194051
EfM3.026800	28.3542636581	66.0600155241
EfM3.060220	14.177131829	33.0300077621
EfM3.079120	28.3542636581	66.0600155241
EfM3.005070	153.661815953	66.0600155241
EfM3.009260	38.4154539883	16.515003881
EfM3.014420	115.246361965	49.5450116431
EfM3.020400	38.4154539883	16.515003881
EfM3.038170	76.8309079767	33.0300077621
EfM3.061770	76.8309079767	33.0300077621
EfM3.062400	38.4154539883	16.515003881
EfM3.068340	38.4154539883	16.515003881
EfM3.069110	115.246361965	49.5450116431
EfM3.070800	76.8309079767	33.0300077621
EfM3.074490	38.4154539883	16.515003881
EfM3.077180	38.4154539883	16.515003881
EfM3.080100	153.661815953	66.0600155241
EfM3.064740	191.619943109	82.5750194051
EfM3.030130	153.20448912	66.0600155241
EfM3.032270	114.789035132	49.5450116431
EfM3.079510	229.578070264	99.0900232862
EfM3.070840	191.162616275	82.5750194051
EfM3.027730	76.3735811435	33.0300077621
EfM3.036020	76.3735811435	33.0300077621
EfM3.058020	152.747162287	66.0600155241
EfM3.054560	114.331708299	49.5450116431
EfM3.058430	114.331708299	49.5450116431
EfM3.033500	228.206089764	99.0900232862
EfM3.003320	75.9162543103	33.0300077621
EfM3.003800	37.9581271552	16.515003881
EfM3.004580	113.874381465	49.5450116431
EfM3.005900	37.9581271552	16.515003881
EfM3.008860	37.9581271552	16.515003881
EfM3.009310	37.9581271552	16.515003881
EfM3.012050	37.9581271552	16.515003881
EfM3.018850	227.748762931	99.0900232862
EfM3.023680	265.706890086	115.605027167
EfM3.031600	37.9581271552	16.515003881
EfM3.032920	37.9581271552	16.515003881
EfM3.033030	113.874381465	49.5450116431
EfM3.037370	37.9581271552	16.515003881
EfM3.044990	75.9162543103	33.0300077621
EfM3.056180	113.874381465	49.5450116431
EfM3.061130	75.9162543103	33.0300077621
EfM3.063010	151.832508621	66.0600155241
EfM3.064760	37.9581271552	16.515003881
EfM3.066130	113.874381465	49.5450116431
EfM3.070830	37.9581271552	16.515003881
EfM3.071630	37.9581271552	16.515003881
EfM3.073800	37.9581271552	16.515003881
EfM3.075910	37.9581271552	16.515003881
EfM3.010190	28.8115904913	66.0600155241
EfM3.021280	113.417054632	49.5450116431
EfM3.052520	113.417054632	49.5450116431
EfM3.062920	113.417054632	49.5450116431
EfM3.061180	108.386459467	247.725058215
EfM3.007940	75.4589274771	33.0300077621
EfM3.024750	75.4589274771	33.0300077621
EfM3.045340	75.4589274771	33.0300077621
EfM3.048880	75.4589274771	33.0300077621
EfM3.056100	150.917854954	66.0600155241
EfM3.082520	75.4589274771	33.0300077621
EfM3.001110	263.877582753	115.605027167
EfM3.001240	112.959727799	49.5450116431
EfM3.061190	101.526556969	231.210054334
EfM3.007490	75.0016006439	33.0300077621
EfM3.019710	75.0016006439	33.0300077621
EfM3.027620	75.0016006439	33.0300077621
EfM3.032620	37.500800322	16.515003881
EfM3.042740	37.500800322	16.515003881
EfM3.043560	75.0016006439	33.0300077621
EfM3.046070	37.500800322	16.515003881
EfM3.048650	37.500800322	16.515003881
EfM3.053890	75.0016006439	33.0300077621
EfM3.054860	37.500800322	16.515003881
EfM3.055990	112.502400966	49.5450116431
EfM3.056790	37.500800322	16.515003881
EfM3.057050	37.500800322	16.515003881
EfM3.068070	75.0016006439	33.0300077621
EfM3.071600	37.500800322	16.515003881
EfM3.073860	37.500800322	16.515003881
EfM3.074410	37.500800322	16.515003881
EfM3.076350	37.500800322	16.515003881
EfM3.081570	37.500800322	16.515003881
EfM3.081890	75.0016006439	33.0300077621
EfM3.081310	149.545874455	66.0600155241
EfM3.039220	224.090148265	99.0900232862
EfM3.040290	224.090148265	99.0900232862
EfM3.016260	186.589347943	82.5750194051
EfM3.002690	335.677895565	148.635034929
EfM3.019090	14.6344586622	33.0300077621
EfM3.039000	7.31722933111	16.515003881
EfM3.047670	14.6344586622	33.0300077621
EfM3.048450	14.6344586622	33.0300077621
EfM3.050810	7.31722933111	16.515003881
EfM3.057380	7.31722933111	16.515003881
EfM3.063030	7.31722933111	16.515003881
EfM3.063460	21.9516879933	49.5450116431
EfM3.064970	14.6344586622	33.0300077621
EfM3.068400	7.31722933111	16.515003881
EfM3.068430	21.9516879933	49.5450116431
EfM3.074080	7.31722933111	16.515003881
EfM3.002660	149.088547621	66.0600155241
EfM3.009830	74.5442738107	33.0300077621
EfM3.013230	149.088547621	66.0600155241
EfM3.027810	74.5442738107	33.0300077621
EfM3.044460	74.5442738107	33.0300077621
EfM3.004550	111.587747299	49.5450116431
EfM3.009070	111.587747299	49.5450116431
EfM3.036980	148.631220788	66.0600155241
EfM3.001070	37.0434734888	16.515003881
EfM3.002800	37.0434734888	16.515003881
EfM3.003310	37.0434734888	16.515003881
EfM3.004670	37.0434734888	16.515003881
EfM3.011280	37.0434734888	16.515003881
EfM3.014540	37.0434734888	16.515003881
EfM3.020990	37.0434734888	16.515003881
EfM3.027400	37.0434734888	16.515003881
EfM3.035410	37.0434734888	16.515003881
EfM3.035700	74.0869469775	33.0300077621
EfM3.050210	37.0434734888	16.515003881
EfM3.053140	37.0434734888	16.515003881
EfM3.076370	37.0434734888	16.515003881
EfM3.081930	37.0434734888	16.515003881
EfM3.031640	111.130420466	49.5450116431
EfM3.033060	111.130420466	49.5450116431
EfM3.067840	111.130420466	49.5450116431
EfM3.073940	369.520081221	165.15003881
EfM3.043130	147.716567122	66.0600155241
EfM3.072180	147.716567122	66.0600155241
EfM3.032960	369.062754388	165.15003881
EfM3.036870	110.673093633	49.5450116431
EfM3.073720	110.673093633	49.5450116431
EfM3.075800	110.673093633	49.5450116431
EfM3.039240	73.6296201443	33.0300077621
EfM3.058530	73.6296201443	33.0300077621
EfM3.081620	73.6296201443	33.0300077621
EfM3.074630	183.845386944	82.5750194051
EfM3.059140	66.7697176464	148.635034929
EfM3.016250	110.2157668	49.5450116431
EfM3.016280	110.2157668	49.5450116431
EfM3.063430	110.2157668	49.5450116431
EfM3.004320	36.5861466556	16.515003881
EfM3.015280	36.5861466556	16.515003881
EfM3.032300	146.344586622	66.0600155241
EfM3.033740	36.5861466556	16.515003881
EfM3.034190	73.1722933111	33.0300077621
EfM3.034870	73.1722933111	33.0300077621
EfM3.035250	36.5861466556	16.515003881
EfM3.040410	73.1722933111	33.0300077621
EfM3.044010	36.5861466556	16.515003881
EfM3.046160	36.5861466556	16.515003881
EfM3.050290	36.5861466556	16.515003881
EfM3.050770	36.5861466556	16.515003881
EfM3.053070	36.5861466556	16.515003881
EfM3.055760	36.5861466556	16.515003881
EfM3.064630	36.5861466556	16.515003881
EfM3.066750	36.5861466556	16.515003881
EfM3.066920	146.344586622	66.0600155241
EfM3.068810	36.5861466556	16.515003881
EfM3.078450	36.5861466556	16.515003881
EfM3.080400	36.5861466556	16.515003881
EfM3.010980	109.758439967	49.5450116431
EfM3.029890	109.758439967	49.5450116431
EfM3.074320	109.758439967	49.5450116431
EfM3.057830	96.9532886373	214.695050453
EfM3.029150	255.645699756	115.605027167
EfM3.001870	22.4090148265	49.5450116431
EfM3.033570	22.4090148265	49.5450116431
EfM3.060540	22.4090148265	49.5450116431
EfM3.074940	22.4090148265	49.5450116431
EfM3.010050	182.473406445	82.5750194051
EfM3.013110	109.301113134	49.5450116431
EfM3.039880	218.602226267	99.0900232862
EfM3.038210	37.500800322	82.5750194051
EfM3.037770	145.429932956	66.0600155241
EfM3.040140	72.7149664779	33.0300077621
EfM3.056560	72.7149664779	33.0300077621
EfM3.066010	72.7149664779	33.0300077621
EfM3.039020	181.558752778	82.5750194051
EfM3.000510	52.5925858174	115.605027167
EfM3.039730	108.8437863	49.5450116431
EfM3.040100	108.8437863	49.5450116431
EfM3.044140	15.0917854954	33.0300077621
EfM3.008760	108.386459467	49.5450116431
EfM3.013800	108.386459467	49.5450116431
EfM3.004220	72.2576396447	33.0300077621
EfM3.028260	36.1288198224	16.515003881
EfM3.028390	36.1288198224	16.515003881
EfM3.037670	36.1288198224	16.515003881
EfM3.040990	36.1288198224	16.515003881
EfM3.065650	36.1288198224	16.515003881
EfM3.075970	72.2576396447	33.0300077621
EfM3.027680	216.315592101	99.0900232862
EfM3.053340	216.315592101	99.0900232862
EfM3.029000	180.186772279	82.5750194051
EfM3.057340	324.244724735	148.635034929
EfM3.005100	215.858265268	99.0900232862
EfM3.006690	107.929132634	49.5450116431
EfM3.036950	107.929132634	49.5450116431
EfM3.017310	71.8003128116	33.0300077621
EfM3.082370	71.8003128116	33.0300077621
EfM3.005260	179.272118612	82.5750194051
EfM3.000620	286.743924413	132.120031048
EfM3.015040	107.471805801	49.5450116431
EfM3.040220	143.14329879	66.0600155241
EfM3.046330	143.14329879	66.0600155241
EfM3.003850	22.8663416597	49.5450116431
EfM3.024770	22.8663416597	49.5450116431
EfM3.041550	45.7326833195	99.0900232862
EfM3.071150	22.8663416597	49.5450116431
EfM3.072400	22.8663416597	49.5450116431
EfM3.000110	178.814791779	82.5750194051
EfM3.014510	214.486284768	99.0900232862
EfM3.047930	285.829270747	132.120031048
EfM3.057670	321.500763736	148.635034929
EfM3.000070	178.357464946	82.5750194051
EfM3.003450	178.357464946	82.5750194051
EfM3.003710	35.6714929892	16.515003881
EfM3.004270	71.3429859784	33.0300077621
EfM3.007130	71.3429859784	33.0300077621
EfM3.011930	35.6714929892	16.515003881
EfM3.012280	35.6714929892	16.515003881
EfM3.024500	35.6714929892	16.515003881
EfM3.024970	35.6714929892	16.515003881
EfM3.025790	35.6714929892	16.515003881
EfM3.026530	35.6714929892	16.515003881
EfM3.028990	35.6714929892	16.515003881
EfM3.031570	35.6714929892	16.515003881
EfM3.032120	35.6714929892	16.515003881
EfM3.037720	35.6714929892	16.515003881
EfM3.056680	35.6714929892	16.515003881
EfM3.059940	71.3429859784	33.0300077621
EfM3.060390	71.3429859784	33.0300077621
EfM3.064000	35.6714929892	16.515003881
EfM3.068840	35.6714929892	16.515003881
EfM3.069220	35.6714929892	16.515003881
EfM3.070250	35.6714929892	16.515003881
EfM3.078920	35.6714929892	16.515003881
EfM3.079780	35.6714929892	16.515003881
EfM3.049540	320.128783236	148.635034929
EfM3.067900	284.457290247	132.120031048
EfM3.007610	248.785797258	115.605027167
EfM3.011560	248.785797258	115.605027167
EfM3.059190	248.328470425	115.605027167
EfM3.049790	70.8856591452	33.0300077621
EfM3.000560	141.313991457	66.0600155241
EfM3.042930	388.270481382	181.665042691
EfM3.018960	246.956489925	115.605027167
EfM3.006650	35.214166156	16.515003881
EfM3.013910	70.428332312	33.0300077621
EfM3.017470	105.642498468	49.5450116431
EfM3.018980	35.214166156	16.515003881
EfM3.024060	70.428332312	33.0300077621
EfM3.040920	35.214166156	16.515003881
EfM3.042640	35.214166156	16.515003881
EfM3.042860	35.214166156	16.515003881
EfM3.043830	35.214166156	16.515003881
EfM3.045490	35.214166156	16.515003881
EfM3.051960	105.642498468	49.5450116431
EfM3.053770	105.642498468	49.5450116431
EfM3.061460	70.428332312	33.0300077621
EfM3.064580	35.214166156	16.515003881
EfM3.066490	35.214166156	16.515003881
EfM3.069670	35.214166156	16.515003881
EfM3.070640	35.214166156	16.515003881
EfM3.082440	35.214166156	16.515003881
EfM3.043000	176.07083078	82.5750194051
EfM3.006410	140.399337791	66.0600155241
EfM3.028290	46.6473369859	99.0900232862
EfM3.046620	23.3236684929	49.5450116431
EfM3.003470	15.5491123286	33.0300077621
EfM3.004200	7.77455616431	16.515003881
EfM3.009220	15.5491123286	33.0300077621
EfM3.016940	15.5491123286	33.0300077621
EfM3.025410	15.5491123286	33.0300077621
EfM3.036730	15.5491123286	33.0300077621
EfM3.037420	7.77455616431	16.515003881
EfM3.049760	7.77455616431	16.515003881
EfM3.066470	7.77455616431	16.515003881
EfM3.072780	7.77455616431	16.515003881
EfM3.075810	7.77455616431	16.515003881
EfM3.077310	7.77455616431	16.515003881
EfM3.078250	7.77455616431	16.515003881
EfM3.078340	15.5491123286	33.0300077621
EfM3.015560	105.185171635	49.5450116431
EfM3.018130	105.185171635	49.5450116431
EfM3.024420	105.185171635	49.5450116431
EfM3.011370	69.9710054788	33.0300077621
EfM3.027040	69.9710054788	33.0300077621
EfM3.029210	69.9710054788	33.0300077621
EfM3.032680	69.9710054788	33.0300077621
EfM3.041800	69.9710054788	33.0300077621
EfM3.052800	139.942010958	66.0600155241
EfM3.053100	69.9710054788	33.0300077621
EfM3.079530	69.9710054788	33.0300077621
EfM3.046390	419.368706039	198.180046572
EfM3.075540	174.69885028	82.5750194051
EfM3.037740	104.727844802	49.5450116431
EfM3.044450	104.727844802	49.5450116431
EfM3.045330	139.484684124	66.0600155241
